"attacking_mechdef_id","defending_mechdef_id","wins","total_battles"
mechdef_highlander_HGN-733,mechdef_banshee_BNC-3E,99,100
mechdef_highlander_HGN-733,mechdef_banshee_BNC-3M,92,100
mechdef_highlander_HGN-733,mechdef_banshee_BNC-3S,17,100
mechdef_highlander_HGN-733,mechdef_battlemaster_BLR-1G,61,100
mechdef_highlander_HGN-733,mechdef_blackjack_BJ-1,100,100
mechdef_highlander_HGN-733,mechdef_blackjack_BJ-1DB,100,100
mechdef_highlander_HGN-733,mechdef_blackknight_BL-6-KNT,95,100
mechdef_highlander_HGN-733,mechdef_blackknight_BL-6b-KNT,89,100
mechdef_highlander_HGN-733,mechdef_cataphract_CTF-1X,98,100
mechdef_highlander_HGN-733,mechdef_catapult_CPLT-C1,100,100
mechdef_highlander_HGN-733,mechdef_catapult_CPLT-C4,100,100
mechdef_highlander_HGN-733,mechdef_catapult_CPLT-K2,100,100
mechdef_highlander_HGN-733,mechdef_centurion_CN9-A,100,100
mechdef_highlander_HGN-733,mechdef_centurion_CN9-AL,100,100
mechdef_highlander_HGN-733,mechdef_centurion_CN9-AS,100,100
mechdef_highlander_HGN-733,mechdef_cicada_CDA-2A,100,100
mechdef_highlander_HGN-733,mechdef_cicada_CDA-3C,100,100
mechdef_highlander_HGN-733,mechdef_commando_COM-1B,100,100
mechdef_highlander_HGN-733,mechdef_commando_COM-2D,100,100
mechdef_highlander_HGN-733,mechdef_dragon_DRG-1N,100,100
mechdef_highlander_HGN-733,mechdef_enforcer_ENF-4R,100,100
mechdef_highlander_HGN-733,mechdef_firestarter_FS9-H,37,100
mechdef_highlander_HGN-733,mechdef_grasshopper_GHR-5H,100,100
mechdef_highlander_HGN-733,mechdef_griffin_GRF-1N,100,100
mechdef_highlander_HGN-733,mechdef_griffin_GRF-1S,100,100
mechdef_highlander_HGN-733,mechdef_griffin_GRF-4N,100,100
mechdef_highlander_HGN-733,mechdef_griffin_GRF-4N_fp_greed,100,100
mechdef_highlander_HGN-733,mechdef_highlander_HGN-732b,18,100
mechdef_highlander_HGN-733,mechdef_highlander_HGN-733,60,100
mechdef_highlander_HGN-733,mechdef_highlander_HGN-733P,57,100
mechdef_highlander_HGN-733,mechdef_hunchback_HBK-4G,100,100
mechdef_highlander_HGN-733,mechdef_hunchback_HBK-4P,100,100
mechdef_highlander_HGN-733,mechdef_jagermech_JM6-A,100,100
mechdef_highlander_HGN-733,mechdef_jagermech_JM6-S,100,100
mechdef_highlander_HGN-733,mechdef_jenner_JR7-D,100,100
mechdef_highlander_HGN-733,mechdef_kingcrab_KGC-0000,37,100
mechdef_highlander_HGN-733,mechdef_kingcrab_KGC-V-0000,42,100
mechdef_highlander_HGN-733,mechdef_kintaro_KTO-18,100,100
mechdef_highlander_HGN-733,mechdef_locust_LCT-1M,100,100
mechdef_highlander_HGN-733,mechdef_locust_LCT-1S,100,100
mechdef_highlander_HGN-733,mechdef_locust_LCT-1V,100,100
mechdef_highlander_HGN-733,mechdef_orion_ON1-K,93,100
mechdef_highlander_HGN-733,mechdef_orion_ON1-V,98,100
mechdef_highlander_HGN-733,mechdef_panther1b_PNT-9R,100,100
mechdef_highlander_HGN-733,mechdef_quickdraw_QKD-4G,100,100
mechdef_highlander_HGN-733,mechdef_quickdraw_QKD-5A,100,100
mechdef_highlander_HGN-733,mechdef_shadowhawk_SHD-2D,100,100
mechdef_highlander_HGN-733,mechdef_shadowhawk_SHD-2H,100,100
mechdef_highlander_HGN-733,mechdef_shadowhawk1b_SHD-2D,100,100
mechdef_highlander_HGN-733,mechdef_spider_SDR-5V,100,100
mechdef_highlander_HGN-733,mechdef_stalker_STK-3F,37,100
mechdef_highlander_HGN-733,mechdef_thunderbolt_TDR-5S,97,100
mechdef_highlander_HGN-733,mechdef_thunderbolt_TDR-5SE,99,100
mechdef_highlander_HGN-733,mechdef_thunderbolt_TDR-5SS,98,100
mechdef_highlander_HGN-733,mechdef_trebuchet_TBT-5N,100,100
mechdef_highlander_HGN-733,mechdef_urbanmech_UM-R60,100,100
mechdef_highlander_HGN-733,mechdef_urbanmech_UM-R60L,100,100
mechdef_highlander_HGN-733,mechdef_urbanmech_UM-R90,100,100
mechdef_highlander_HGN-733,mechdef_victor_VTR-9B,97,100
mechdef_highlander_HGN-733,mechdef_victor_VTR-9S,93,100
mechdef_highlander_HGN-733,mechdef_vindicator_VND-1AA,100,100
mechdef_highlander_HGN-733,mechdef_vindicator_VND-1R,100,100
mechdef_highlander_HGN-733,mechdef_wolverine_WVR-6K,100,100
mechdef_highlander_HGN-733,mechdef_wolverine_WVR-6R,100,100
mechdef_highlander_HGN-733,mechdef_zeus_ZEU-6S,98,100
mechdef_highlander_HGN-733P,mechdef_atlas_AS7-D,6,100
mechdef_highlander_HGN-733P,mechdef_atlas_AS7-D-HT,3,100
mechdef_highlander_HGN-733P,mechdef_awesome_AWS-8Q,96,100
mechdef_highlander_HGN-733P,mechdef_awesome_AWS-8T,96,100
mechdef_highlander_HGN-733P,mechdef_banshee_BNC-3E,100,100
mechdef_highlander_HGN-733P,mechdef_banshee_BNC-3M,93,100
mechdef_highlander_HGN-733P,mechdef_banshee_BNC-3S,15,100
mechdef_highlander_HGN-733P,mechdef_battlemaster_BLR-1G,55,100
mechdef_highlander_HGN-733P,mechdef_blackjack_BJ-1,100,100
mechdef_highlander_HGN-733P,mechdef_blackjack_BJ-1DB,100,100
mechdef_highlander_HGN-733P,mechdef_blackknight_BL-6-KNT,98,100
mechdef_highlander_HGN-733P,mechdef_blackknight_BL-6b-KNT,77,100
mechdef_highlander_HGN-733P,mechdef_cataphract_CTF-1X,98,100
mechdef_highlander_HGN-733P,mechdef_catapult_CPLT-C1,100,100
mechdef_highlander_HGN-733P,mechdef_catapult_CPLT-C4,100,100
mechdef_highlander_HGN-733P,mechdef_catapult_CPLT-K2,100,100
mechdef_highlander_HGN-733P,mechdef_centurion_CN9-A,100,100
mechdef_highlander_HGN-733P,mechdef_centurion_CN9-AL,100,100
mechdef_highlander_HGN-733P,mechdef_centurion_CN9-AS,100,100
mechdef_highlander_HGN-733P,mechdef_cicada_CDA-2A,100,100
mechdef_highlander_HGN-733P,mechdef_cicada_CDA-3C,100,100
mechdef_highlander_HGN-733P,mechdef_commando_COM-1B,100,100
mechdef_highlander_HGN-733P,mechdef_commando_COM-2D,100,100
mechdef_highlander_HGN-733P,mechdef_dragon_DRG-1N,100,100
mechdef_highlander_HGN-733P,mechdef_enforcer_ENF-4R,100,100
mechdef_highlander_HGN-733P,mechdef_firestarter_FS9-H,45,100
mechdef_highlander_HGN-733P,mechdef_grasshopper_GHR-5H,100,100
mechdef_highlander_HGN-733P,mechdef_griffin_GRF-1N,100,100
mechdef_highlander_HGN-733P,mechdef_griffin_GRF-1S,100,100
mechdef_highlander_HGN-733P,mechdef_griffin_GRF-4N,100,100
mechdef_highlander_HGN-733P,mechdef_griffin_GRF-4N_fp_greed,100,100
mechdef_highlander_HGN-733P,mechdef_highlander_HGN-732b,11,100
mechdef_highlander_HGN-733P,mechdef_highlander_HGN-733,43,100
mechdef_highlander_HGN-733P,mechdef_highlander_HGN-733P,46,100
mechdef_highlander_HGN-733P,mechdef_hunchback_HBK-4G,100,100
mechdef_highlander_HGN-733P,mechdef_hunchback_HBK-4P,100,100
mechdef_highlander_HGN-733P,mechdef_jagermech_JM6-A,99,100
mechdef_highlander_HGN-733P,mechdef_jagermech_JM6-S,100,100
mechdef_highlander_HGN-733P,mechdef_jenner_JR7-D,100,100
mechdef_highlander_HGN-733P,mechdef_kingcrab_KGC-0000,49,100
mechdef_highlander_HGN-733P,mechdef_kingcrab_KGC-V-0000,39,100
mechdef_highlander_HGN-733P,mechdef_kintaro_KTO-18,100,100
mechdef_highlander_HGN-733P,mechdef_locust_LCT-1M,100,100
mechdef_highlander_HGN-733P,mechdef_locust_LCT-1S,100,100
mechdef_highlander_HGN-733P,mechdef_locust_LCT-1V,100,100
mechdef_highlander_HGN-733P,mechdef_orion_ON1-K,88,100
mechdef_highlander_HGN-733P,mechdef_orion_ON1-V,94,100
mechdef_highlander_HGN-733P,mechdef_panther1b_PNT-9R,100,100
mechdef_highlander_HGN-733P,mechdef_quickdraw_QKD-4G,100,100
mechdef_highlander_HGN-733P,mechdef_quickdraw_QKD-5A,100,100
mechdef_highlander_HGN-733P,mechdef_shadowhawk_SHD-2D,100,100
mechdef_highlander_HGN-733P,mechdef_shadowhawk_SHD-2H,100,100
mechdef_highlander_HGN-733P,mechdef_shadowhawk1b_SHD-2D,100,100
mechdef_highlander_HGN-733P,mechdef_spider_SDR-5V,100,100
mechdef_highlander_HGN-733P,mechdef_stalker_STK-3F,35,100
mechdef_highlander_HGN-733P,mechdef_thunderbolt_TDR-5S,95,100
mechdef_highlander_HGN-733P,mechdef_thunderbolt_TDR-5SE,99,100
mechdef_highlander_HGN-733P,mechdef_thunderbolt_TDR-5SS,99,100
mechdef_highlander_HGN-733P,mechdef_trebuchet_TBT-5N,100,100
mechdef_highlander_HGN-733P,mechdef_urbanmech_UM-R60,100,100
mechdef_highlander_HGN-733P,mechdef_urbanmech_UM-R60L,100,100
mechdef_highlander_HGN-733P,mechdef_urbanmech_UM-R90,100,100
mechdef_highlander_HGN-733P,mechdef_victor_VTR-9B,93,100
mechdef_highlander_HGN-733P,mechdef_victor_VTR-9S,94,100
mechdef_highlander_HGN-733P,mechdef_vindicator_VND-1AA,100,100
mechdef_highlander_HGN-733P,mechdef_vindicator_VND-1R,100,100
mechdef_highlander_HGN-733P,mechdef_wolverine_WVR-6K,100,100
mechdef_highlander_HGN-733P,mechdef_wolverine_WVR-6R,100,100
mechdef_highlander_HGN-733P,mechdef_zeus_ZEU-6S,99,100
mechdef_hunchback_HBK-4G,mechdef_awesome_AWS-8Q,14,100
mechdef_hunchback_HBK-4G,mechdef_awesome_AWS-8T,2,100
mechdef_hunchback_HBK-4G,mechdef_banshee_BNC-3E,18,100
mechdef_hunchback_HBK-4G,mechdef_banshee_BNC-3M,6,100
mechdef_hunchback_HBK-4G,mechdef_battlemaster_BLR-1G,1,100
mechdef_hunchback_HBK-4G,mechdef_blackjack_BJ-1,94,100
mechdef_hunchback_HBK-4G,mechdef_blackjack_BJ-1DB,95,100
mechdef_hunchback_HBK-4G,mechdef_blackknight_BL-6-KNT,12,100
mechdef_hunchback_HBK-4G,mechdef_blackknight_BL-6b-KNT,6,100
mechdef_hunchback_HBK-4G,mechdef_cataphract_CTF-1X,21,100
mechdef_hunchback_HBK-4G,mechdef_catapult_CPLT-C1,34,100
mechdef_hunchback_HBK-4G,mechdef_catapult_CPLT-C4,37,100
mechdef_hunchback_HBK-4G,mechdef_catapult_CPLT-K2,38,100
mechdef_hunchback_HBK-4G,mechdef_centurion_CN9-A,87,100
mechdef_hunchback_HBK-4G,mechdef_centurion_CN9-AL,67,100
mechdef_hunchback_HBK-4G,mechdef_centurion_CN9-AS,100,100
mechdef_hunchback_HBK-4G,mechdef_cicada_CDA-2A,100,100
mechdef_hunchback_HBK-4G,mechdef_cicada_CDA-3C,100,100
mechdef_hunchback_HBK-4G,mechdef_commando_COM-1B,100,100
mechdef_hunchback_HBK-4G,mechdef_commando_COM-2D,100,100
mechdef_hunchback_HBK-4G,mechdef_dragon_DRG-1N,57,100
mechdef_hunchback_HBK-4G,mechdef_enforcer_ENF-4R,74,100
mechdef_hunchback_HBK-4G,mechdef_grasshopper_GHR-5H,30,100
mechdef_hunchback_HBK-4G,mechdef_griffin_GRF-1N,87,100
mechdef_hunchback_HBK-4G,mechdef_griffin_GRF-1S,85,100
mechdef_hunchback_HBK-4G,mechdef_griffin_GRF-4N,44,100
mechdef_hunchback_HBK-4G,mechdef_griffin_GRF-4N_fp_greed,42,100
mechdef_hunchback_HBK-4G,mechdef_hunchback_HBK-4G,56,100
mechdef_hunchback_HBK-4G,mechdef_hunchback_HBK-4P,39,100
mechdef_hunchback_HBK-4G,mechdef_jagermech_JM6-A,45,100
mechdef_hunchback_HBK-4G,mechdef_jagermech_JM6-S,73,100
mechdef_hunchback_HBK-4G,mechdef_jenner_JR7-D,100,100
mechdef_hunchback_HBK-4G,mechdef_kingcrab_KGC-0000,1,100
mechdef_hunchback_HBK-4G,mechdef_kingcrab_KGC-V-0000,1,100
mechdef_hunchback_HBK-4G,mechdef_kintaro_KTO-18,25,100
mechdef_hunchback_HBK-4G,mechdef_locust_LCT-1M,100,100
mechdef_hunchback_HBK-4G,mechdef_locust_LCT-1S,100,100
mechdef_hunchback_HBK-4G,mechdef_locust_LCT-1V,100,100
mechdef_hunchback_HBK-4G,mechdef_orion_ON1-K,6,100
mechdef_hunchback_HBK-4G,mechdef_orion_ON1-V,6,100
mechdef_hunchback_HBK-4G,mechdef_panther1b_PNT-9R,100,100
mechdef_hunchback_HBK-4G,mechdef_quickdraw_QKD-4G,79,100
mechdef_hunchback_HBK-4G,mechdef_quickdraw_QKD-5A,79,100
mechdef_hunchback_HBK-4G,mechdef_shadowhawk_SHD-2D,93,100
mechdef_hunchback_HBK-4G,mechdef_shadowhawk_SHD-2H,90,100
mechdef_hunchback_HBK-4G,mechdef_shadowhawk1b_SHD-2D,99,100
mechdef_hunchback_HBK-4G,mechdef_spider_SDR-5V,100,100
mechdef_hunchback_HBK-4G,mechdef_thunderbolt_TDR-5S,10,100
mechdef_hunchback_HBK-4G,mechdef_thunderbolt_TDR-5SE,28,100
mechdef_hunchback_HBK-4G,mechdef_thunderbolt_TDR-5SS,19,100
mechdef_hunchback_HBK-4G,mechdef_trebuchet_TBT-5N,76,100
mechdef_hunchback_HBK-4G,mechdef_urbanmech_UM-R60,100,100
mechdef_hunchback_HBK-4G,mechdef_urbanmech_UM-R60L,97,100
mechdef_hunchback_HBK-4G,mechdef_urbanmech_UM-R90,98,100
mechdef_hunchback_HBK-4G,mechdef_victor_VTR-9B,15,100
mechdef_hunchback_HBK-4G,mechdef_victor_VTR-9S,9,100
mechdef_hunchback_HBK-4G,mechdef_vindicator_VND-1AA,100,100
mechdef_hunchback_HBK-4G,mechdef_vindicator_VND-1R,93,100
mechdef_hunchback_HBK-4G,mechdef_wolverine_WVR-6K,59,100
mechdef_hunchback_HBK-4G,mechdef_wolverine_WVR-6R,88,100
mechdef_hunchback_HBK-4G,mechdef_zeus_ZEU-6S,21,100
mechdef_hunchback_HBK-4P,mechdef_awesome_AWS-8Q,20,100
mechdef_hunchback_HBK-4P,mechdef_awesome_AWS-8T,4,100
mechdef_hunchback_HBK-4P,mechdef_banshee_BNC-3E,47,100
mechdef_hunchback_HBK-4P,mechdef_banshee_BNC-3M,4,100
mechdef_hunchback_HBK-4P,mechdef_blackjack_BJ-1,100,100
mechdef_hunchback_HBK-4P,mechdef_blackjack_BJ-1DB,99,100
mechdef_hunchback_HBK-4P,mechdef_blackknight_BL-6-KNT,11,100
mechdef_hunchback_HBK-4P,mechdef_blackknight_BL-6b-KNT,4,100
mechdef_hunchback_HBK-4P,mechdef_cataphract_CTF-1X,29,100
mechdef_hunchback_HBK-4P,mechdef_catapult_CPLT-C1,53,100
mechdef_hunchback_HBK-4P,mechdef_catapult_CPLT-C4,51,100
mechdef_hunchback_HBK-4P,mechdef_catapult_CPLT-K2,59,100
mechdef_hunchback_HBK-4P,mechdef_centurion_CN9-A,87,100
mechdef_hunchback_HBK-4P,mechdef_centurion_CN9-AL,92,100
mechdef_hunchback_HBK-4P,mechdef_centurion_CN9-AS,100,100
mechdef_hunchback_HBK-4P,mechdef_cicada_CDA-2A,100,100
mechdef_hunchback_HBK-4P,mechdef_cicada_CDA-3C,100,100
mechdef_hunchback_HBK-4P,mechdef_commando_COM-1B,100,100
mechdef_hunchback_HBK-4P,mechdef_commando_COM-2D,100,100
mechdef_hunchback_HBK-4P,mechdef_dragon_DRG-1N,89,100
mechdef_hunchback_HBK-4P,mechdef_enforcer_ENF-4R,90,100
mechdef_hunchback_HBK-4P,mechdef_grasshopper_GHR-5H,64,100
mechdef_hunchback_HBK-4P,mechdef_griffin_GRF-1N,97,100
mechdef_hunchback_HBK-4P,mechdef_griffin_GRF-1S,95,100
mechdef_hunchback_HBK-4P,mechdef_griffin_GRF-4N,68,100
mechdef_hunchback_HBK-4P,mechdef_griffin_GRF-4N_fp_greed,72,100
mechdef_hunchback_HBK-4P,mechdef_hunchback_HBK-4G,61,100
mechdef_hunchback_HBK-4P,mechdef_hunchback_HBK-4P,44,100
mechdef_hunchback_HBK-4P,mechdef_jagermech_JM6-A,60,100
mechdef_hunchback_HBK-4P,mechdef_jagermech_JM6-S,87,100
mechdef_hunchback_HBK-4P,mechdef_jenner_JR7-D,100,100
mechdef_hunchback_HBK-4P,mechdef_kintaro_KTO-18,42,100
mechdef_hunchback_HBK-4P,mechdef_locust_LCT-1M,100,100
mechdef_hunchback_HBK-4P,mechdef_locust_LCT-1S,100,100
mechdef_hunchback_HBK-4P,mechdef_locust_LCT-1V,100,100
mechdef_hunchback_HBK-4P,mechdef_orion_ON1-K,6,100
mechdef_hunchback_HBK-4P,mechdef_orion_ON1-V,7,100
mechdef_hunchback_HBK-4P,mechdef_panther1b_PNT-9R,100,100
mechdef_hunchback_HBK-4P,mechdef_quickdraw_QKD-4G,91,100
mechdef_hunchback_HBK-4P,mechdef_quickdraw_QKD-5A,90,100
mechdef_hunchback_HBK-4P,mechdef_shadowhawk_SHD-2D,100,100
mechdef_hunchback_HBK-4P,mechdef_shadowhawk_SHD-2H,100,100
mechdef_hunchback_HBK-4P,mechdef_shadowhawk1b_SHD-2D,100,100
mechdef_hunchback_HBK-4P,mechdef_spider_SDR-5V,100,100
mechdef_hunchback_HBK-4P,mechdef_thunderbolt_TDR-5S,13,100
mechdef_hunchback_HBK-4P,mechdef_thunderbolt_TDR-5SE,51,100
mechdef_hunchback_HBK-4P,mechdef_thunderbolt_TDR-5SS,29,100
mechdef_hunchback_HBK-4P,mechdef_trebuchet_TBT-5N,82,100
mechdef_hunchback_HBK-4P,mechdef_urbanmech_UM-R60,100,100
mechdef_hunchback_HBK-4P,mechdef_urbanmech_UM-R60L,98,100
mechdef_hunchback_HBK-4P,mechdef_urbanmech_UM-R90,100,100
mechdef_hunchback_HBK-4P,mechdef_victor_VTR-9B,29,100
mechdef_hunchback_HBK-4P,mechdef_victor_VTR-9S,30,100
mechdef_hunchback_HBK-4P,mechdef_vindicator_VND-1AA,98,100
mechdef_hunchback_HBK-4P,mechdef_vindicator_VND-1R,100,100
mechdef_hunchback_HBK-4P,mechdef_wolverine_WVR-6K,86,100
mechdef_hunchback_HBK-4P,mechdef_wolverine_WVR-6R,97,100
mechdef_hunchback_HBK-4P,mechdef_zeus_ZEU-6S,33,100
mechdef_jagermech_JM6-A,mechdef_awesome_AWS-8Q,2,100
mechdef_jagermech_JM6-A,mechdef_awesome_AWS-8T,7,100
mechdef_jagermech_JM6-A,mechdef_banshee_BNC-3E,12,100
mechdef_jagermech_JM6-A,mechdef_banshee_BNC-3M,1,100
mechdef_jagermech_JM6-A,mechdef_blackjack_BJ-1,100,100
mechdef_jagermech_JM6-A,mechdef_blackjack_BJ-1DB,99,100
mechdef_jagermech_JM6-A,mechdef_blackknight_BL-6-KNT,5,100
mechdef_jagermech_JM6-A,mechdef_blackknight_BL-6b-KNT,3,100
mechdef_jagermech_JM6-A,mechdef_cataphract_CTF-1X,17,100
mechdef_jagermech_JM6-A,mechdef_catapult_CPLT-C1,24,100
mechdef_jagermech_JM6-A,mechdef_catapult_CPLT-C4,39,100
mechdef_jagermech_JM6-A,mechdef_catapult_CPLT-K2,39,100
mechdef_jagermech_JM6-A,mechdef_centurion_CN9-A,92,100
mechdef_jagermech_JM6-A,mechdef_centurion_CN9-AL,67,100
mechdef_jagermech_JM6-A,mechdef_centurion_CN9-AS,100,100
mechdef_jagermech_JM6-A,mechdef_cicada_CDA-2A,100,100
mechdef_jagermech_JM6-A,mechdef_cicada_CDA-3C,100,100
mechdef_jagermech_JM6-A,mechdef_commando_COM-1B,100,100
mechdef_jagermech_JM6-A,mechdef_commando_COM-2D,100,100
mechdef_jagermech_JM6-A,mechdef_dragon_DRG-1N,69,100
mechdef_jagermech_JM6-A,mechdef_enforcer_ENF-4R,90,100
mechdef_jagermech_JM6-A,mechdef_grasshopper_GHR-5H,35,100
mechdef_jagermech_JM6-A,mechdef_griffin_GRF-1N,94,100
mechdef_jagermech_JM6-A,mechdef_griffin_GRF-1S,93,100
mechdef_jagermech_JM6-A,mechdef_griffin_GRF-4N,46,100
mechdef_jagermech_JM6-A,mechdef_griffin_GRF-4N_fp_greed,57,100
mechdef_jagermech_JM6-A,mechdef_highlander_HGN-733P,1,100
mechdef_jagermech_JM6-A,mechdef_hunchback_HBK-4G,55,100
mechdef_jagermech_JM6-A,mechdef_hunchback_HBK-4P,40,100
mechdef_jagermech_JM6-A,mechdef_jagermech_JM6-A,70,100
mechdef_jagermech_JM6-A,mechdef_jagermech_JM6-S,83,100
mechdef_jagermech_JM6-A,mechdef_jenner_JR7-D,100,100
mechdef_jagermech_JM6-A,mechdef_kintaro_KTO-18,20,100
mechdef_jagermech_JM6-A,mechdef_locust_LCT-1M,100,100
mechdef_jagermech_JM6-A,mechdef_locust_LCT-1S,100,100
mechdef_jagermech_JM6-A,mechdef_locust_LCT-1V,100,100
mechdef_jagermech_JM6-A,mechdef_orion_ON1-K,1,100
mechdef_jagermech_JM6-A,mechdef_orion_ON1-V,5,100
mechdef_jagermech_JM6-A,mechdef_panther1b_PNT-9R,100,100
mechdef_jagermech_JM6-A,mechdef_quickdraw_QKD-4G,83,100
mechdef_jagermech_JM6-A,mechdef_quickdraw_QKD-5A,73,100
mechdef_jagermech_JM6-A,mechdef_shadowhawk_SHD-2D,100,100
mechdef_jagermech_JM6-A,mechdef_shadowhawk_SHD-2H,98,100
mechdef_jagermech_JM6-A,mechdef_shadowhawk1b_SHD-2D,100,100
mechdef_jagermech_JM6-A,mechdef_spider_SDR-5V,100,100
mechdef_jagermech_JM6-A,mechdef_thunderbolt_TDR-5S,4,100
mechdef_jagermech_JM6-A,mechdef_thunderbolt_TDR-5SE,30,100
mechdef_jagermech_JM6-A,mechdef_thunderbolt_TDR-5SS,15,100
mechdef_jagermech_JM6-A,mechdef_trebuchet_TBT-5N,76,100
mechdef_jagermech_JM6-A,mechdef_urbanmech_UM-R60,100,100
mechdef_jagermech_JM6-A,mechdef_urbanmech_UM-R60L,99,100
mechdef_jagermech_JM6-A,mechdef_urbanmech_UM-R90,100,100
mechdef_jagermech_JM6-A,mechdef_victor_VTR-9B,12,100
mechdef_jagermech_JM6-A,mechdef_victor_VTR-9S,13,100
mechdef_jagermech_JM6-A,mechdef_vindicator_VND-1AA,100,100
mechdef_jagermech_JM6-A,mechdef_vindicator_VND-1R,100,100
mechdef_jagermech_JM6-A,mechdef_wolverine_WVR-6K,66,100
mechdef_jagermech_JM6-A,mechdef_wolverine_WVR-6R,93,100
mechdef_jagermech_JM6-A,mechdef_zeus_ZEU-6S,16,100
mechdef_jagermech_JM6-S,mechdef_awesome_AWS-8Q,3,100
mechdef_jagermech_JM6-S,mechdef_awesome_AWS-8T,1,100
mechdef_jagermech_JM6-S,mechdef_banshee_BNC-3E,3,100
mechdef_jagermech_JM6-S,mechdef_banshee_BNC-3M,1,100
mechdef_jagermech_JM6-S,mechdef_blackjack_BJ-1,83,100
mechdef_jagermech_JM6-S,mechdef_blackjack_BJ-1DB,81,100
mechdef_jagermech_JM6-S,mechdef_blackknight_BL-6-KNT,1,100
mechdef_jagermech_JM6-S,mechdef_cataphract_CTF-1X,6,100
mechdef_jagermech_JM6-S,mechdef_catapult_CPLT-C1,3,100
mechdef_jagermech_JM6-S,mechdef_catapult_CPLT-C4,9,100
mechdef_jagermech_JM6-S,mechdef_catapult_CPLT-K2,12,100
mechdef_jagermech_JM6-S,mechdef_centurion_CN9-A,45,100
mechdef_jagermech_JM6-S,mechdef_centurion_CN9-AL,30,100
mechdef_jagermech_JM6-S,mechdef_centurion_CN9-AS,100,100
mechdef_jagermech_JM6-S,mechdef_cicada_CDA-2A,100,100
mechdef_jagermech_JM6-S,mechdef_cicada_CDA-3C,100,100
mechdef_jagermech_JM6-S,mechdef_commando_COM-1B,100,100
mechdef_jagermech_JM6-S,mechdef_commando_COM-2D,100,100
mechdef_jagermech_JM6-S,mechdef_dragon_DRG-1N,35,100
mechdef_jagermech_JM6-S,mechdef_enforcer_ENF-4R,54,100
mechdef_jagermech_JM6-S,mechdef_grasshopper_GHR-5H,10,100
mechdef_jagermech_JM6-S,mechdef_griffin_GRF-1N,67,100
mechdef_jagermech_JM6-S,mechdef_griffin_GRF-1S,68,100
mechdef_jagermech_JM6-S,mechdef_griffin_GRF-4N,8,100
mechdef_jagermech_JM6-S,mechdef_griffin_GRF-4N_fp_greed,32,100
mechdef_jagermech_JM6-S,mechdef_hunchback_HBK-4G,27,100
mechdef_jagermech_JM6-S,mechdef_hunchback_HBK-4P,13,100
mechdef_jagermech_JM6-S,mechdef_jagermech_JM6-A,17,100
mechdef_jagermech_JM6-S,mechdef_jagermech_JM6-S,54,100
mechdef_jagermech_JM6-S,mechdef_jenner_JR7-D,100,100
mechdef_jagermech_JM6-S,mechdef_kintaro_KTO-18,3,100
mechdef_jagermech_JM6-S,mechdef_locust_LCT-1M,100,100
mechdef_jagermech_JM6-S,mechdef_locust_LCT-1S,100,100
mechdef_jagermech_JM6-S,mechdef_locust_LCT-1V,100,100
mechdef_jagermech_JM6-S,mechdef_orion_ON1-V,2,100
mechdef_jagermech_JM6-S,mechdef_panther1b_PNT-9R,100,100
mechdef_jagermech_JM6-S,mechdef_quickdraw_QKD-4G,50,100
mechdef_jagermech_JM6-S,mechdef_quickdraw_QKD-5A,42,100
mechdef_jagermech_JM6-S,mechdef_shadowhawk_SHD-2D,92,100
mechdef_jagermech_JM6-S,mechdef_shadowhawk_SHD-2H,84,100
mechdef_jagermech_JM6-S,mechdef_shadowhawk1b_SHD-2D,86,100
mechdef_jagermech_JM6-S,mechdef_spider_SDR-5V,100,100
mechdef_jagermech_JM6-S,mechdef_thunderbolt_TDR-5SE,7,100
mechdef_jagermech_JM6-S,mechdef_thunderbolt_TDR-5SS,1,100
mechdef_jagermech_JM6-S,mechdef_trebuchet_TBT-5N,46,100
mechdef_jagermech_JM6-S,mechdef_urbanmech_UM-R60,99,100
mechdef_jagermech_JM6-S,mechdef_urbanmech_UM-R60L,93,100
mechdef_jagermech_JM6-S,mechdef_urbanmech_UM-R90,99,100
mechdef_jagermech_JM6-S,mechdef_victor_VTR-9B,3,100
mechdef_jagermech_JM6-S,mechdef_victor_VTR-9S,3,100
mechdef_jagermech_JM6-S,mechdef_vindicator_VND-1AA,100,100
mechdef_jagermech_JM6-S,mechdef_vindicator_VND-1R,86,100
mechdef_jagermech_JM6-S,mechdef_wolverine_WVR-6K,26,100
mechdef_jagermech_JM6-S,mechdef_wolverine_WVR-6R,61,100
mechdef_jagermech_JM6-S,mechdef_zeus_ZEU-6S,2,100
mechdef_jenner_JR7-D,mechdef_centurion_CN9-AS,79,100
mechdef_jenner_JR7-D,mechdef_cicada_CDA-2A,87,100
mechdef_jenner_JR7-D,mechdef_cicada_CDA-3C,63,100
mechdef_jenner_JR7-D,mechdef_commando_COM-1B,97,100
mechdef_jenner_JR7-D,mechdef_commando_COM-2D,80,100
mechdef_jenner_JR7-D,mechdef_dragon_DRG-1N,1,100
mechdef_jenner_JR7-D,mechdef_enforcer_ENF-4R,2,100
mechdef_jenner_JR7-D,mechdef_griffin_GRF-1S,1,100
mechdef_jenner_JR7-D,mechdef_jenner_JR7-D,56,100
mechdef_jenner_JR7-D,mechdef_locust_LCT-1M,100,100
mechdef_jenner_JR7-D,mechdef_locust_LCT-1S,100,100
